query_id,program_id,in_production,production_rank,in_final,final_rank,in_keyword,keyword_rank,keyword_score,in_broad,broad_rank,broad_score,broad_matched_groups,in_expected
Q02,BIZINFO:PBLN_000000000126131,false,,false,,false,,,true,6,9,G3:실증 | G4:사업화,false
Q02,BIZINFO:PBLN_000000000126166,true,11,true,1,false,,,true,10,8,G3:실증 | G4:사업화,false
Q02,BIZINFO:PBLN_000000000126187,false,,false,,true,10,3,true,1,15,G1:에이지테크 | G2:AX | G3:실증 | G4:사업화,true
Q03,BIZINFO:PBLN_000000000118361,true,2,true,2,true,3,3,true,4,13,G1:유해물질 | G2:시험분석 | G3:수수료,true
Q03,BIZINFO:PBLN_000000000118752,true,14,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000119093,false,,false,,false,,,true,8,9,G2:시험 | G3:비용,false
Q03,BIZINFO:PBLN_000000000119584,false,,false,,true,6,2,false,,,,false
Q03,BIZINFO:PBLN_000000000120123,false,,false,,false,,,true,7,9,G2:시험 | G3:비용,false
Q03,BIZINFO:PBLN_000000000120201,false,,false,,true,7,2,false,,,,false
Q03,BIZINFO:PBLN_000000000120340,true,3,true,3,true,2,3,true,3,13,G1:유해물질 | G2:시험분석 | G3:수수료,false
Q03,BIZINFO:PBLN_000000000120468,true,10,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000120498,false,,false,,false,,,true,2,13,G1:유해물질 | G2:검사 | G3:비용,false
Q03,BIZINFO:PBLN_000000000120588,true,7,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000120673,true,11,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000121038,false,,false,,false,,,true,12,9,G2:시험 | G3:수수료,false
Q03,BIZINFO:PBLN_000000000121868,false,,false,,true,9,2,false,,,,false
Q03,BIZINFO:PBLN_000000000123003,true,16,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000123661,true,4,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000123966,true,15,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000124122,false,,false,,false,,,true,6,9,G2:시험 | G3:비용,false
Q03,BIZINFO:PBLN_000000000124154,false,,false,,false,,,true,11,9,G2:분석 | G3:비용,false
Q03,BIZINFO:PBLN_000000000124676,false,,false,,false,,,true,9,9,G2:시험 | G3:비용,false
Q03,BIZINFO:PBLN_000000000124779,false,,false,,true,10,2,false,,,,false
Q03,BIZINFO:PBLN_000000000124926,false,,false,,true,5,2,false,,,,false
Q03,BIZINFO:PBLN_000000000125339,true,9,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000125357,true,5,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000125365,true,19,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000125496,true,20,false,,false,,,true,10,9,G2:시험 | G3:비용,false
Q03,BIZINFO:PBLN_000000000125696,true,6,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000125704,false,,false,,true,8,2,false,,,,false
Q03,BIZINFO:PBLN_000000000125722,true,8,false,,false,,,true,5,11,G2:시험 | G3:비용,false
Q03,BIZINFO:PBLN_000000000125847,true,17,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000125859,true,13,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000125878,false,,false,,true,4,2,false,,,,false
Q03,BIZINFO:PBLN_000000000125993,true,18,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000126019,true,12,false,,false,,,false,,,,false
Q03,BIZINFO:PBLN_000000000126177,true,1,true,1,true,1,3,true,1,13,G1:유해물질 | G2:시험분석 | G3:수수료,true
Q04,BIZINFO:PBLN_000000000117139,true,5,true,1,false,,,false,,,,true
Q04,BIZINFO:PBLN_000000000117679,true,19,false,,false,,,false,,,,false
Q04,BIZINFO:PBLN_000000000117702,true,20,false,,false,,,false,,,,false
Q04,BIZINFO:PBLN_000000000117705,true,18,false,,false,,,false,,,,false
Q04,BIZINFO:PBLN_000000000117973,true,2,false,,false,,,true,7,9,G1:번역 | G2:계약서,false
Q04,BIZINFO:PBLN_000000000118028,true,3,true,2,true,3,4,true,1,11,G1:통역 | G3:해외 바이어,false
Q04,BIZINFO:PBLN_000000000119409,true,4,false,,false,,,true,6,9,G1:번역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000120033,true,7,false,,false,,,true,5,9,G1:번역 | G2:계약서,false
Q04,BIZINFO:PBLN_000000000120246,true,6,false,,false,,,false,,,,false
Q04,BIZINFO:PBLN_000000000120805,true,9,true,5,false,,,false,,,,false
Q04,BIZINFO:PBLN_000000000120959,true,8,false,,true,5,4,true,2,11,G1:번역 | G2:계약서 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000121003,false,,false,,true,10,3,false,,,,false
Q04,BIZINFO:PBLN_000000000124716,true,16,false,,false,,,true,4,9,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125180,true,14,true,4,false,,,true,20,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125189,true,11,false,,true,4,4,true,11,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125618,false,,false,,false,,,true,12,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125676,true,12,false,,true,6,4,true,15,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125714,true,15,false,,true,8,4,true,16,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125721,false,,false,,false,,,true,13,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125722,true,17,false,,false,,,false,,,,false
Q04,BIZINFO:PBLN_000000000125829,false,,false,,false,,,true,17,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000125961,false,,false,,true,9,4,false,,,,false
Q04,BIZINFO:PBLN_000000000126008,false,,false,,false,,,true,18,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000126019,false,,false,,false,,,true,19,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000126055,true,1,false,,true,2,4,true,3,9,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000126073,true,10,true,3,true,7,4,false,,,,false
Q04,BIZINFO:PBLN_000000000126103,false,,false,,false,,,true,14,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000126143,true,13,false,,false,,,true,9,6,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000126175,false,,false,,true,1,5,true,8,8,G1:통역 | G3:바이어,false
Q04,BIZINFO:PBLN_000000000126189,false,,false,,false,,,true,10,6,G1:통역 | G3:바이어,false
Q05,BIZINFO:PBLN_000000000117081,true,1,true,1,true,1,3,true,1,13,G1:견본품 | G2:배송비 | G3:수출,true
Q05,BIZINFO:PBLN_000000000117240,false,,false,,false,,,true,4,11,G1:샘플 | G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000117502,false,,false,,false,,,true,15,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000117973,true,5,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000118028,true,15,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000118804,false,,false,,false,,,true,3,11,G1:샘플 | G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000119010,true,18,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000119436,false,,false,,false,,,true,16,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000119589,false,,false,,false,,,true,9,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000120138,true,11,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000120185,false,,false,,false,,,true,19,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000120474,false,,false,,true,7,1,false,,,,false
Q05,BIZINFO:PBLN_000000000120805,true,2,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000121254,true,19,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000121852,true,20,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000122249,false,,false,,false,,,true,7,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000122470,true,8,false,,false,,,true,6,11,G1:샘플 | G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000122611,true,12,false,,false,,,true,18,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000122713,false,,false,,false,,,true,5,11,G1:견본품 | G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000122716,true,7,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000122834,false,,false,,false,,,true,10,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000123466,false,,false,,true,4,2,false,,,,false
Q05,BIZINFO:PBLN_000000000123523,true,17,true,2,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000123769,true,9,true,3,true,3,2,true,2,11,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000124223,false,,false,,false,,,true,12,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000124716,true,10,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000125189,true,4,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000125266,false,,false,,true,8,1,true,8,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000125339,false,,false,,true,6,2,false,,,,false
Q05,BIZINFO:PBLN_000000000125582,false,,false,,true,10,1,false,,,,false
Q05,BIZINFO:PBLN_000000000125654,true,16,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000125676,false,,false,,false,,,true,20,9,G1:샘플 | G3:수출,false
Q05,BIZINFO:PBLN_000000000125679,false,,false,,false,,,true,11,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000125682,false,,false,,false,,,true,13,9,G2:물류비 | G3:수출,false
Q05,BIZINFO:PBLN_000000000125714,false,,false,,false,,,true,17,9,G1:샘플 | G3:수출,false
Q05,BIZINFO:PBLN_000000000125720,false,,false,,false,,,true,14,9,G1:샘플 | G3:수출,false
Q05,BIZINFO:PBLN_000000000125859,true,6,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000125906,false,,false,,true,9,1,false,,,,false
Q05,BIZINFO:PBLN_000000000125937,true,13,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000126052,false,,false,,true,5,2,false,,,,false
Q05,BIZINFO:PBLN_000000000126055,true,3,false,,false,,,false,,,,false
Q05,BIZINFO:PBLN_000000000126120,false,,false,,true,2,2,false,,,,false
Q05,BIZINFO:PBLN_000000000126143,true,14,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000103611,false,,false,,true,1,4,true,1,13,G1:방산 | G2:시험 | G3:출원,true
Q06,BIZINFO:PBLN_000000000117074,true,8,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000117269,true,20,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000117454,false,,false,,true,5,3,false,,,,false
Q06,BIZINFO:PBLN_000000000117463,false,,false,,true,8,3,false,,,,false
Q06,BIZINFO:PBLN_000000000117554,true,12,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000117582,true,9,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000117942,false,,false,,true,7,3,false,,,,false
Q06,BIZINFO:PBLN_000000000118245,false,,false,,false,,,true,2,11,G2:인증 | G3:출원,false
Q06,BIZINFO:PBLN_000000000118682,false,,false,,true,10,3,false,,,,false
Q06,BIZINFO:PBLN_000000000119584,false,,false,,true,4,3,false,,,,false
Q06,BIZINFO:PBLN_000000000119733,false,,false,,false,,,true,12,6,G2:인증 | G3:지식재산,false
Q06,BIZINFO:PBLN_000000000119988,false,,false,,false,,,true,16,6,G2:인증 | G3:지식재산,false
Q06,BIZINFO:PBLN_000000000120340,true,4,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000120468,true,6,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000120562,false,,false,,false,,,true,4,9,G2:인증 | G3:지식재산,false
Q06,BIZINFO:PBLN_000000000120566,false,,false,,false,,,true,3,9,G2:인증 | G3:특허,false
Q06,BIZINFO:PBLN_000000000120604,true,7,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000121098,true,19,true,1,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000121444,false,,false,,false,,,true,17,6,G2:인증 | G3:출원,false
Q06,BIZINFO:PBLN_000000000121945,false,,false,,true,2,3,false,,,,false
Q06,BIZINFO:PBLN_000000000122024,true,17,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000122268,true,11,true,3,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000123173,false,,false,,false,,,true,14,6,G1:방산 | G3:특허,false
Q06,BIZINFO:PBLN_000000000123466,true,14,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000123904,true,10,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000123923,true,3,false,,false,,,true,7,9,G2:인증 | G3:특허,false
Q06,BIZINFO:PBLN_000000000124043,true,2,true,2,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000124122,true,16,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000124835,true,15,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000125339,true,1,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000125356,false,,false,,false,,,true,6,9,G2:인증 | G3:출원,false
Q06,BIZINFO:PBLN_000000000125704,true,13,false,,false,,,true,13,6,G2:시험 | G3:출원,false
Q06,BIZINFO:PBLN_000000000125783,false,,false,,false,,,true,9,6,G2:시험 | G3:특허,false
Q06,BIZINFO:PBLN_000000000125784,false,,false,,true,9,3,true,15,6,G2:시험 | G3:특허,false
Q06,BIZINFO:PBLN_000000000125835,false,,false,,false,,,true,19,6,G2:시험 | G3:특허,false
Q06,BIZINFO:PBLN_000000000125873,false,,false,,false,,,true,8,8,G1:방산 | G2:인증 | G3:특허,false
Q06,BIZINFO:PBLN_000000000125892,false,,false,,false,,,true,5,9,G2:인증 | G3:출원,false
Q06,BIZINFO:PBLN_000000000125904,false,,false,,true,3,3,true,10,6,G2:시험 | G3:특허,false
Q06,BIZINFO:PBLN_000000000125928,true,18,false,,false,,,false,,,,false
Q06,BIZINFO:PBLN_000000000126107,false,,false,,false,,,true,11,6,G2:시험 | G3:지식재산,false
Q06,BIZINFO:PBLN_000000000126151,false,,false,,false,,,true,18,6,G2:인증 | G3:특허,false
Q06,BIZINFO:PBLN_000000000126177,true,5,false,,true,6,3,false,,,,false
Q07,BIZINFO:PBLN_000000000109049,true,11,true,1,false,,,true,1,13,G1:의료기기 | G2:인허가 | G3:상담 | G4:시장진출,true
Q07,BIZINFO:PBLN_000000000116832,false,,false,,true,8,1,false,,,,false
Q07,BIZINFO:PBLN_000000000117953,true,20,true,2,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000118301,false,,false,,true,6,1,false,,,,false
Q07,BIZINFO:PBLN_000000000119124,false,,false,,false,,,true,4,9,G1:의료기기 | G3:컨설팅,false
Q07,BIZINFO:PBLN_000000000119588,true,18,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000120145,true,1,true,3,true,2,2,false,,,,false
Q07,BIZINFO:PBLN_000000000120527,false,,false,,false,,,true,14,9,G2:인허가 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000121003,false,,false,,true,4,1,false,,,,false
Q07,BIZINFO:PBLN_000000000121175,false,,false,,true,10,1,false,,,,false
Q07,BIZINFO:PBLN_000000000121397,false,,false,,false,,,true,2,11,G1:의료기기 | G2:인허가 | G3:컨설팅,false
Q07,BIZINFO:PBLN_000000000121892,false,,false,,false,,,true,8,9,G3:컨설팅 | G4:시장진출,false
Q07,BIZINFO:PBLN_000000000122309,false,,false,,true,3,2,true,3,11,G1:의료기기 | G2:인허가 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000123138,true,12,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000123203,false,,false,,true,7,1,false,,,,false
Q07,BIZINFO:PBLN_000000000123764,false,,false,,false,,,true,12,9,G1:의료기기 | G3:컨설팅,false
Q07,BIZINFO:PBLN_000000000123922,true,19,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000124341,true,7,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000124484,true,13,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000124903,false,,false,,false,,,true,9,9,G1:의료기기 | G3:컨설팅,false
Q07,BIZINFO:PBLN_000000000125180,true,4,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125182,false,,false,,false,,,true,13,9,G3:상담 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000125365,true,14,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125582,false,,false,,true,5,1,false,,,,false
Q07,BIZINFO:PBLN_000000000125654,true,5,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125676,true,6,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125679,false,,false,,false,,,true,5,9,G3:컨설팅 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000125720,true,16,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125721,false,,false,,false,,,true,11,9,G3:상담 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000125722,true,2,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125767,true,17,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000125813,false,,false,,false,,,true,10,9,G3:상담 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000125865,false,,false,,true,1,2,false,,,,false
Q07,BIZINFO:PBLN_000000000125911,false,,false,,false,,,true,6,9,G3:상담 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000125961,true,9,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000126010,false,,false,,false,,,true,7,9,G3:상담 | G4:시장진출,false
Q07,BIZINFO:PBLN_000000000126036,false,,false,,true,9,1,false,,,,false
Q07,BIZINFO:PBLN_000000000126055,true,10,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000126067,true,15,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000126069,true,8,false,,false,,,false,,,,false
Q07,BIZINFO:PBLN_000000000126073,false,,false,,false,,,true,15,9,G3:상담 | G4:시장 진출,false
Q07,BIZINFO:PBLN_000000000126143,true,3,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000116004,true,1,true,1,true,1,3,true,2,11,G1:스마트공장 | G2:수준확인 | G3:확인서,true
Q08,BIZINFO:PBLN_000000000117992,false,,false,,true,8,1,false,,,,false
Q08,BIZINFO:PBLN_000000000118006,true,2,true,2,false,,,true,1,11,G1:스마트공장 | G2:수준확인 | G3:확인서,true
Q08,BIZINFO:PBLN_000000000119255,true,14,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000119669,false,,false,,false,,,true,15,7,G3:확인서,false
Q08,BIZINFO:PBLN_000000000120527,true,5,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000121098,true,20,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000121614,true,9,false,,false,,,true,10,7,G1:스마트공장,false
Q08,BIZINFO:PBLN_000000000121791,false,,false,,false,,,true,7,6,G2:수준확인 | G3:확인서,false
Q08,BIZINFO:PBLN_000000000121811,false,,false,,true,10,1,false,,,,false
Q08,BIZINFO:PBLN_000000000122564,true,10,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000123170,false,,false,,true,9,1,false,,,,false
Q08,BIZINFO:PBLN_000000000123291,true,16,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000123327,false,,false,,false,,,true,6,6,G2:진단 | G3:확인서,false
Q08,BIZINFO:PBLN_000000000123842,false,,false,,false,,,true,5,6,G2:진단 | G3:확인서,false
Q08,BIZINFO:PBLN_000000000124248,true,3,false,,false,,,true,13,7,G1:스마트공장,false
Q08,BIZINFO:PBLN_000000000124661,true,12,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125205,true,15,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125303,false,,false,,false,,,true,11,7,G2:진단,false
Q08,BIZINFO:PBLN_000000000125622,true,17,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125649,false,,false,,true,4,1,false,,,,false
Q08,BIZINFO:PBLN_000000000125664,true,19,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125837,false,,false,,true,3,2,false,,,,false
Q08,BIZINFO:PBLN_000000000125847,true,13,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125850,true,18,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125880,true,11,false,,false,,,false,,,,false
Q08,BIZINFO:PBLN_000000000125913,true,4,false,,false,,,true,12,7,G1:스마트공장,false
Q08,BIZINFO:PBLN_000000000125925,false,,false,,true,5,1,false,,,,false
